0	-1
1	10580
2	2518
3	13298
4	2438
5	1946
6	3294
7	14960
8	4582
9	11987
10	5859
11	-1
12	3216
13	1946
14	1029
15	3974
16	6804
17	1409
18	6110
19	5559
20	17027
21	72
22	6085
23	12685
24	4961
25	2932
26	451
27	5462
28	1188
29	16504
30	5268
31	1726
32	1911
33	-1
34	6133
35	10041
36	-1
37	7423
38	2617
39	2891
40	7202
41	14232
42	12936
43	3930
44	1271
45	-1
46	5500
47	2879
48	853
49	7648
50	3756
51	5556
52	10960
53	191
54	4412
55	-1
56	750
57	5093
58	4603
59	3083
60	1097
61	644
62	2596
63	2187
64	9393
65	846
66	2056
67	-1
68	11787
69	-1
70	4768
71	4242
72	842
73	9620
74	1513
75	10922
76	18341
77	1048
78	1845
79	-1
80	1352
81	10001
82	2905
83	935
84	2542
85	2327
86	-1
87	207
88	4467
89	-1
90	628
91	993
92	13886
93	6471
94	11077
95	9109
96	9396
97	6323
98	3610
99	1812
100	6742
101	1953
102	4452
103	10892
104	1722
105	2050
106	693
107	5926
108	10629
109	2905
110	3074
111	4047
112	2905
113	1309
114	13298
115	10980
116	13920
117	708
118	8061
119	14727
120	13677
121	-1
122	625
123	3708
124	3083
125	80
126	191
127	4349
128	608
129	7306
130	5226
131	-1
132	9358
133	-1
134	2901
135	1460
136	2004
137	5608
138	5068
139	15125
140	13292
141	495
142	644
143	3930
144	1076
145	14813
146	3300
147	625
148	11364
149	5926
150	2636
151	8531
152	-1
153	3528
154	8126
155	5785
156	2544
157	6010
158	6822
159	7684
160	722
161	4734
162	699
163	3014
164	2816
165	-1
166	7856
167	3659
168	3876
169	1955
170	11773
171	8270
172	7451
173	1834
174	12915
175	286
176	1574
177	698
178	11773
179	2730
180	8091
181	-1
182	16421
183	9662
184	1602
185	10609
186	1918
187	10701
188	6413
189	7008
190	-1
191	1820
192	9089
193	2620
194	9554
195	4578
196	1356
197	526
198	15168
199	-1
200	15826
201	2184
202	198
203	3276
204	293
205	4457
206	2686
207	376
208	2777
209	1645
210	4004
211	610
212	2657
213	9016
214	312
215	3528
216	7449
217	6010
218	14300
219	7994
220	524
221	2059
222	1265
223	3308
224	7306
225	4799
226	30
227	15093
228	1427
229	8545
230	5874
231	13641
232	-1
233	12771
234	3893
235	2640
236	-1
237	2985
238	15
239	2438
240	7835
241	15802
242	378
243	-1
244	6324
245	915
246	3930
247	1383
248	57
249	7629
250	-1
251	2856
252	4501
253	293
254	12679
255	13677
256	3721
257	3023
258	5268
259	5186
260	6569
261	7036
262	1583
263	10088
264	13704
265	11787
266	7200
267	5066
268	13435
269	-1
270	8608
271	10166
272	7673
273	6588
274	200
275	5677
276	2840
277	495
278	4261
279	5197
280	316
281	6903
282	2723
283	5705
284	7074
285	5068
286	6903
287	3977
288	7868
289	8067
290	3715
291	1300
292	378
293	2885
294	2511
295	-1
296	1093
297	1946
298	868
299	11697
300	1946
301	1043
302	-1
303	8126
304	11757
305	1147
306	11773
307	3463
308	3001
309	200
310	15429
311	14945
312	2543
313	12839
314	7632
315	6744
316	3078
317	12648
318	-1
319	-1
320	317
321	12915
322	5934
323	1459
324	10872
325	-1
326	3991
327	708
328	1437
329	1866
330	4634
331	4358
332	4479
333	3072
334	4967
335	1645
336	6323
337	1883
338	5093
339	6289
340	-1
341	6713
342	868
343	7835
344	6807
345	9571
346	1946
347	7342
348	5828
349	-1
350	3716
351	-1
352	2683
353	3381
354	234
355	3715
356	-1
357	1745
358	935
359	6556
360	5602
361	12510
362	6987
363	874
364	9514
365	12279
366	-1
367	15688
368	883
369	10960
370	10833
371	-1
372	3056
373	-1
374	6755
375	5878
376	2152
377	6649
378	1386
379	2153
380	6508
381	1043
382	-1
383	15271
384	6461
385	-1
386	5623
387	1233
388	447
389	15135
390	13958
391	3042
392	-1
393	330
394	7552
395	4582
396	8386
397	92
398	3521
399	9113
400	3209
401	230
402	4892
403	1389
404	14149
405	345
406	2667
407	11375
408	8090
409	6807
410	7036
411	3930
412	254
413	6373
414	12514
415	5574
416	1946
417	12370
418	-1
419	2211
420	7728
421	2378
422	3983
423	2918
424	6823
425	722
426	-1
427	-1
428	1303
429	7074
430	8569
431	1645
432	749
433	13014
434	3520
435	13539
436	734
437	3708
438	1394
439	2727
440	7835
441	-1
442	996
443	2473
444	10577
445	2252
446	12414
447	4681
448	914
449	6514
450	17196
451	11987
452	4409
453	10580
454	2127
455	11698
456	1512
457	6444
458	4366
459	11121
460	1264
461	6207
462	-1
463	3756
464	2722
465	6851
466	5688
467	2297
468	14586
469	813
470	-1
471	6781
472	3364
473	1845
474	6074
475	1706
476	5864
477	2297
478	4017
479	1881
480	1356
481	1443
482	15215
483	3530
484	650
485	15516
486	4762
487	1305
488	7202
489	6043
490	-1
491	359
492	11870
493	-1
494	7142
495	708
496	228
497	3794
498	6060
499	6742
500	6356
501	570
502	534
503	7489
504	101
505	-1
506	1432
507	12475
508	5020
509	7313
510	3364
511	3133
512	-1
513	30
514	3312
515	8285
516	-1
517	-1
518	-1
519	4242
520	8774
521	12648
522	-1
523	6888
524	8144
525	446
526	-1
527	4703
528	-1
529	3001
530	959
531	8543
532	7036
533	2004
534	-1
535	18253
536	1237
537	12243
538	2723
539	6274
540	790
541	2957
542	2403
543	2449
544	3861
545	-1
546	3276
547	16033
548	8090
549	6439
550	4457
551	3845
552	12426
553	18217
554	5332
555	12947
556	8816
557	4502
558	5300
559	6178
560	4980
561	6621
562	6168
563	11647
564	2543
565	4953
566	-1
567	14232
568	-1
569	3751
570	9381
571	874
572	13272
573	973
574	4356
575	707
576	16661
577	3024
578	8090
579	8528
580	1410
581	3074
582	3001
583	2388
584	4457
585	1956
586	2734
587	333
588	11291
589	1076
590	1809
591	11877
592	-1
593	11897
594	4242
595	-1
596	9621
597	1458
598	-1
599	12276
600	1769
601	10692
602	248
603	7846
604	1774
605	3983
606	13758
607	2677
608	3930
609	-1
610	1495
611	6026
612	9652
613	8791
614	3004
615	2926
616	872
617	526
618	13435
619	5976
620	1165
621	371
622	2085
623	13325
624	1921
625	18362
626	11728
627	6498
628	-1
629	2980
630	1835
631	1975
632	13298
633	1365
634	1970
635	-1
636	92
637	7306
638	13161
639	6274
640	2856
641	56
642	5250
643	-1
644	-1
645	1414
646	9369
647	4000
648	1138
649	3418
650	2990
651	5093
652	2297
653	-1
654	328
655	-1
656	4296
657	8642
658	15494
659	6508
660	-1
661	11176
662	1513
663	9381
664	-1
665	821
666	2739
667	4728
668	6532
669	5388
670	4686
671	13027
672	-1
673	689
674	2473
675	2000
676	12448
677	428
678	1261
679	3494
680	-1
681	8531
682	3014
683	1369
684	10895
685	4097
686	17475
687	7
688	-1
689	10959
690	708
691	5761
692	7822
693	12675
694	-1
695	11886
696	3700
697	2195
698	3063
699	3709
700	6221
701	1356
702	11728
703	9381
704	200
705	9089
706	2068
707	5562
708	11315
709	1936
710	13920
711	3107
712	5186
713	8778
714	7437
715	202
716	3133
717	11392
718	6508
719	15141
720	7419
721	10578
722	8932
723	-1
724	6413
725	2252
726	4457
727	10583
728	261
729	9334
730	478
731	432
732	1946
733	3804
734	12290
735	-1
736	2621
737	2584
738	2591
739	12713
740	4091
741	7378
742	-1
743	-1
744	2854
745	13507
746	12036
747	1415
748	6904
749	6454
750	2879
751	16033
752	8142
753	8130
754	4296
755	3686
756	1512
757	4906
758	-1
759	584
760	12409
761	15583
762	1221
763	-1
764	1988
765	2297
766	1272
767	1237
768	4064
769	1227
770	2223
771	-1
772	2198
773	909
774	10545
775	-1
776	17380
777	5341
778	2309
779	10259
780	4301
781	6485
782	7289
783	-1
784	1255
785	4235
786	4892
787	969
788	3549
789	17576
790	10487
791	9568
792	4108
793	345
794	1249
795	13119
796	-1
797	9906
798	2912
799	5185
800	6443
801	4980
802	1800
803	12723
804	3299
805	9441
806	6779
807	8381
808	-1
809	2854
810	1068
811	6926
812	5298
813	6663
814	12970
815	3566
816	330
817	1003
818	2643
819	8531
820	4957
821	-1
822	6561
823	6498
824	12365
825	6663
826	12237
827	-1
828	12694
829	13444
830	9393
831	7036
832	5556
833	11880
834	3893
835	10552
836	15598
837	6726
838	1491
839	11787
840	4989
841	1309
842	-1
843	-1
844	1379
845	3603
846	1394
847	6804
848	10580
849	5685
850	2602
851	15640
852	4957
853	3324
854	5350
855	3386
856	10259
857	-1
858	3216
859	-1
860	9428
861	4398
862	7419
863	11498
864	9168
865	4117
866	96
867	5393
868	-1
869	1029
870	3356
871	8270
872	1016
873	10960
874	11192
875	2670
876	1389
877	-1
878	26
879	12224
880	9781
881	1745
882	202
883	5554
884	869
885	8069
886	5873
887	65
888	122
889	10436
890	7093
891	-1
892	12186
893	3768
894	4983
895	12832
896	-1
897	3756
898	463
899	2297
900	2231
901	7848
902	6074
903	7202
904	7632
905	-1
906	5598
907	1645
908	5226
909	7003
910	13694
911	2164
912	10959
913	1043
914	4056
915	-1
916	3023
917	7890
918	8891
919	9628
920	3731
921	8061
922	18217
923	2092
924	1342
925	7893
926	-1
927	-1
928	16328
929	5226
930	13101
931	7161
932	-1
933	1427
934	14126
935	3377
936	155
937	8932
938	11233
939	12382
940	283
941	4371
942	16188
943	13353
944	6858
945	3375
946	4734
947	1391
948	8340
949	6696
950	3864
951	2918
952	1956
953	3870
954	7773
955	239
956	7306
957	2010
958	-1
959	11669
960	699
961	-1
962	13337
963	1660
964	7738
965	5104
966	300
967	-1
968	3364
969	-1
970	4379
971	12830
972	11176
973	-1
974	2542
975	708
976	12315
977	1881
978	2591
979	6607
980	2644
981	3675
982	6781
983	5598
984	1950
985	2856
986	8285
987	2976
988	13188
989	283
990	14300
991	1523
992	1350
993	12648
994	6413
995	-1
996	2609
997	1948
998	7003
999	5828
1000	3355
1001	708
1002	3284
1003	-1
1004	9016
1005	6040
1006	874
1007	12580
1008	-1
1009	3556
1010	6323
1011	12862
1012	1459
1013	-1
1014	4937
1015	7854
1016	300
1017	2971
1018	13344
1019	2102
1020	6150
1021	8909
1022	4229
1023	11010
1024	71
1025	1835
1026	7017
1027	872
1028	935
1029	11343
1030	-1
1031	5164
1032	-1
1033	11917
1034	283
1035	319
1036	4810
1037	1043
1038	323
1039	359
1040	-1
1041	5535
1042	14123
1043	2856
1044	3083
1045	5311
1046	6744
1047	548
1048	-1
1049	3111
1050	-1
1051	6438
1052	2657
1053	708
1054	874
1055	-1
1056	12936
1057	562
1058	8254
1059	11343
1060	5186
1061	2452
1062	13534
1063	1353
1064	12179
1065	7728
1066	6531
1067	1464
1068	7244
1069	71
1070	6189
1071	6086
1072	6592
1073	5688
1074	6060
1075	4994
1076	2840
1077	11038
1078	8961
1079	9302
1080	-1
1081	-1
1082	8090
1083	9621
1084	874
1085	1946
1086	15575
1087	10695
1088	9348
1089	3077
1090	1350
1091	7000
1092	1946
1093	1217
1094	4753
1095	1967
1096	1077
1097	8078
1098	2068
1099	2195
1100	4644
1101	584
1102	6434
1103	3715
1104	1254
1105	3004
1106	548
1107	1338
1108	2198
1109	16328
1110	3794
1111	11645
1112	2996
1113	3428
1114	2047
1115	1955
1116	5650
1117	1956
1118	8285
1119	5801
1120	4974
1121	4931
1122	93
1123	9943
1124	10077
1125	4620
1126	1048
1127	14149
1128	11176
1129	6220
1130	17
1131	1808
1132	4052
1133	6444
1134	3769
1135	-1
1136	2541
1137	15659
1138	3659
1139	5028
1140	13624
1141	6690
1142	3659
1143	1872
1144	3845
1145	2769
1146	5066
1147	-1
1148	3603
1149	1759
1150	8061
1151	4366
1152	7958
1153	1467
1154	15861
1155	-1
1156	4608
1157	7848
1158	1008
1159	5848
1160	8858
1161	1054
1162	10895
1163	1464
1164	5650
1165	4994
1166	3279
1167	12648
1168	2297
1169	4810
1170	1395
1171	6730
1172	1134
1173	72
1174	3053
1175	-1
1176	2195
1177	3151
1178	1249
1179	974
1180	2568
1181	2152
1182	3659
1183	2606
1184	9482
1185	6802
1186	12724
1187	915
1188	1407
1189	12155
1190	-1
1191	12340
1192	432
1193	6091
1194	4439
1195	1513
1196	2549
1197	19
1198	7451
1199	1
1200	13319
1201	1946
1202	4913
1203	163
1204	11033
1205	1918
1206	14589
1207	4299
1208	6323
1209	17723
1210	3686
1211	3241
1212	6355
1213	3613
1214	4371
1215	8608
1216	6698
1217	1489
1218	3246
1219	3267
1220	2010
1221	13014
1222	8418
1223	10872
1224	3014
1225	2083
1226	11571
1227	1970
1228	9571
1229	1383
1230	5402
1231	2420
1232	6291
1233	8569
1234	969
1235	11637
1236	11293
1237	12303
1238	4457
1239	-1
1240	1427
1241	-1
1242	5190
1243	9286
1244	5107
1245	10963
1246	3483
1247	3970
1248	138
1249	-1
1250	3017
1251	3930
1252	3665
1253	1918
1254	10088
1255	1043
1256	7139
1257	283
1258	-1
1259	11598
1260	1732
1261	5054
1262	3565
1263	3531
1264	2730
1265	478
1266	4967
1267	3519
1268	10921
1269	8489
1270	8940
1271	7191
1272	-1
1273	11987
1274	8418
1275	2778
1276	5602
1277	13298
1278	2615
1279	4366
1280	-1
1281	3552
1282	10191
1283	3278
1284	3242
1285	226
1286	3053
1287	497
1288	5500
1289	2637
1290	1946
1291	3386
1292	-1
1293	2782
1294	3100
1295	2403
1296	464
1297	7074
1298	9144
1299	586
1300	11812
1301	12255
1302	1789
1303	3266
1304	4057
1305	9943
1306	12963
1307	2824
1308	15443
1309	12291
1310	4177
1311	1560
1312	14945
1313	874
1314	11054
1315	915
1316	882
1317	10271
1318	1432
1319	8909
1320	2856
1321	2297
1322	4017
1323	1735
1324	5807
1325	1774
1326	1989
1327	227
1328	11877
1329	-1
1330	11074
1331	463
1332	742
1333	14721
1334	2150
1335	3659
1336	12402
1337	8531
1338	4468
1339	887
1340	2854
1341	-1
1342	1485
1343	4366
1344	10620
1345	-1
1346	6215
1347	7008
1348	3409
1349	10274
1350	4301
1351	1008
1352	14520
1353	12216
1354	23
1355	-1
1356	13517
1357	3565
1358	2005
1359	8528
1360	1797
1361	3294
1362	1809
1363	1956
1364	6066
1365	1842
1366	-1
1367	3190
1368	2730
1369	2854
1370	3266
1371	4299
1372	4606
1373	8340
1374	7484
1375	-1
1376	6386
1377	8295
1378	12578
1379	6696
1380	4216
1381	10580
1382	12514
1383	-1
1384	2973
1385	-1
1386	2561
1387	9599
1388	8050
1389	2326
1390	2388
1391	8818
1392	6824
1393	1249
1394	-1
1395	-1
1396	4931
1397	4712
1398	2609
1399	11250
1400	1865
1401	3051
1402	1365
1403	526
1404	10678
1405	7102
1406	2243
1407	6994
1408	5427
1409	12274
1410	4299
1411	-1
1412	1881
1413	757
1414	3767
1415	5705
1416	10104
1417	10620
1418	1252
1419	-1
1420	9529
1421	5685
1422	2932
1423	12270
1424	3001
1425	1428
1426	4366
1427	6726
1428	8531
1429	12848
1430	1385
1431	1654
1432	4931
1433	1259
1434	4599
1435	2730
1436	912
1437	2788
1438	5805
1439	2592
1440	11642
1441	2759
1442	-1
1443	3673
1444	647
1445	7016
1446	3771
1447	4500
1448	1512
1449	2326
1450	9781
1451	4301
1452	4828
1453	4598
1454	3885
1455	121
1456	-1
1457	450
1458	8469
1459	3659
1460	2204
1461	10250
1462	1713
1463	183
1464	1939
1465	2444
1466	8229
1467	3494
1468	6085
1469	705
1470	-1
1471	1147
1472	3675
1473	2670
1474	-1
1475	111
1476	6010
1477	4980
1478	5454
1479	2828
1480	7115
1481	8418
1482	11901
1483	9322
1484	234
1485	871
1486	4818
1487	6904
1488	8945
1489	609
1490	11074
1491	-1
1492	8090
1493	1930
1494	6726
1495	570
1496	14074
1497	3083
1498	-1
1499	2144
1500	1703
1501	2102
1502	1189
1503	894
1504	9428
1505	584
1506	2782
1507	586
1508	7306
1509	3743
1510	1948
1511	7407
1512	2723
1513	2152
1514	4301
1515	1494
1516	1126
1517	7950
1518	-1
1519	13364
1520	4208
1521	11790
1522	-1
1523	872
1524	2730
1525	102
1526	6352
1527	5454
1528	1183
1529	1228
1530	1976
1531	11497
1532	8446
1533	11375
1534	790
1535	17708
1536	13663
1537	59
1538	2734
1539	2068
1540	17307
1541	1835
1542	4457
1543	5390
1544	4439
1545	1946
1546	2007
1547	3845
1548	-1
1549	9568
1550	2856
1551	3807
1552	3709
1553	1946
1554	1414
1555	3294
1556	1835
1557	5848
1558	2455
1559	2883
1560	7051
1561	14074
1562	9641
1563	7143
1564	5705
1565	11669
1566	6696
1567	3483
1568	3236
1569	688
1570	2536
1571	9076
1572	5739
1573	3930
1574	3753
1575	2723
1576	-1
1577	3004
1578	9089
1579	11257
1580	11997
1581	6288
1582	7489
1583	8840
1584	10016
1585	-1
1586	6751
1587	13
1588	3563
1589	6773
1590	1352
1591	11773
1592	1279
1593	8078
1594	721
1595	7484
1596	2403
1597	1937
1598	17256
1599	3207
1600	5902
1601	1011
1602	2297
1603	4129
1604	3919
1605	1153
1606	4468
1607	-1
1608	-1
1609	161
1610	5603
1611	5386
1612	9606
1613	2431
1614	6404
1615	18108
1616	6375
1617	3528
1618	160
1619	129
1620	8268
1621	676
1622	526
1623	8774
1624	391
1625	-1
1626	6026
1627	15916
1628	4712
1629	8540
1630	4958
1631	3708
1632	2441
1633	15890
1634	3266
1635	-1
1636	6514
1637	10400
1638	3063
1639	1599
1640	1732
1641	99
1642	6628
1643	590
1644	10401
1645	2777
1646	7880
1647	1309
1648	2824
1649	4457
1650	3712
1651	1762
1652	-1
1653	3829
1654	3519
1655	87
1656	2926
1657	2676
1658	6340
1659	1164
1660	4371
1661	2451
1662	4582
1663	1114
1664	339
1665	230
1666	3479
1667	7139
1668	4159
1669	3675
1670	882
1671	8169
1672	1114
1673	10466
1674	6663
1675	10103
1676	317
1677	4501
1678	-1
1679	3014
1680	-1
1681	1513
1682	-1
1683	9892
1684	7852
1685	12262
1686	-1
1687	8778
1688	1778
1689	6413
1690	874
1691	1866
1692	853
1693	-1
1694	-1
1695	7494
1696	7244
1697	-1
1698	1946
1699	1003
1700	15406
1701	7415
1702	1427
1703	-1
1704	3083
1705	225
1706	2849
1707	6511
1708	1356
1709	845
1710	3060
1711	4531
1712	2971
1713	8200
1714	11248
1715	9390
1716	552
1717	-1
1718	5900
1719	3482
1720	11718
1721	6713
1722	-1
1723	2971
1724	5928
1725	6413
1726	5412
1727	5388
1728	-1
1729	-1
1730	17379
1731	1956
1732	4345
1733	2885
1734	6439
1735	6841
1736	16360
1737	3063
1738	7074
1739	-1
1740	5192
1741	11914
1742	11105
1743	4883
1744	-1
1745	12789
1746	11604
1747	958
1748	6498
1749	2004
1750	2239
1751	4620
1752	7451
1753	15113
1754	-1
1755	4568
1756	2252
1757	10285
1758	12963
1759	4067
1760	12780
1761	915
1762	5210
1763	5485
1764	-1
1765	9153
1766	4760
1767	5859
1768	3563
1769	-1
1770	2420
1771	1147
1772	11571
1773	1283
1774	2223
1775	2297
1776	261
1777	2465
1778	2004
1779	3675
1780	7191
1781	11877
1782	2683
1783	15999
1784	4017
1785	1145
1786	935
1787	3691
1788	4876
1789	3667
1790	18251
1791	658
1792	19
1793	13298
1794	12420
1795	2593
1796	13704
1797	8861
1798	1305
1799	7781
1800	2361
1801	95
1802	15168
1803	15516
1804	-1
1805	2089
1806	1946
1807	4931
1808	-1
1809	3366
1810	-1
1811	2591
1812	2642
1813	13435
1814	8988
1815	11937
1816	3479
1817	6735
1818	6471
1819	6698
1820	16033
1821	12309
1822	5976
1823	1845
1824	3591
1825	-1
1826	915
1827	5556
1828	13539
1829	2661
1830	2626
1831	10088
1832	12991
1833	584
1834	10077
1835	1930
1836	9342
1837	200
1838	2912
1839	979
1840	11812
1841	7008
1842	3051
1843	5186
1844	1003
1845	6698
1846	5598
1847	-1
1848	9007
1849	-1
1850	1485
1851	4379
1852	-1
1853	4573
1854	7810
1855	5093
1856	915
1857	-1
1858	8840
1859	1695
1860	13901
1861	3241
1862	16559
1863	3794
1864	5628
1865	7056
1866	-1
1867	1155
1868	12231
1869	2644
1870	7549
1871	18355
1872	6781
1873	1138
1874	3563
1875	5397
1876	13022
1877	13539
1878	2003
1879	600
1880	8774
1881	6217
1882	2578
1883	600
1884	16483
1885	1733
1886	7308
1887	6288
1888	7202
1889	17353
1890	871
1891	11647
1892	2198
1893	5509
1894	-1
1895	2730
1896	526
1897	9348
1898	4217
1899	11248
1900	4457
1901	7220
1902	1137
1903	946
1904	-1
1905	10936
1906	2759
1907	12340
1908	59
1909	4097
1910	7815
1911	4760
1912	1830
1913	4703
1914	916
1915	2420
1916	10165
1917	13841
1918	-1
1919	2005
1920	2082
1921	5615
1922	6437
1923	5009
1924	13269
1925	-1
1926	55
1927	-1
1928	9100
1929	5121
1930	115
1931	799
1932	2273
1933	584
1934	8314
1935	-1
1936	4967
1937	12648
1938	10274
1939	1249
1940	6473
1941	4108
1942	2326
1943	6413
1944	4734
1945	964
1946	13164
1947	3482
1948	6819
1949	2326
1950	12007
1951	-1
1952	11773
1953	1956
1954	11077
1955	2151
1956	3239
1957	-1
1958	4020
1959	-1
1960	3267
1961	3715
1962	-1
1963	3120
1964	1946
1965	4185
1966	5916
1967	8071
1968	625
1969	3081
1970	-1
1971	16575
1972	1812
1973	4007
1974	14491
1975	1989
1976	2198
1977	5559
1978	261
1979	4384
1980	2998
1981	220
1982	-1
1983	4078
1984	2777
1985	-1
1986	10695
1987	788
1988	3563
1989	361
1990	1956
1991	3353
1992	4634
1993	883
1994	1356
1995	8229
1996	-1
1997	1076
1998	2542
1999	-1
2000	3242
2001	3708
2002	5976
2003	3767
2004	2657
2005	1342
2006	3902
2007	10660
2008	3212
2009	5268
2010	3930
2011	5559
2012	971
2013	-1
2014	1953
2015	13331
2016	7795
2017	8489
2018	12944
2019	1153
2020	6887
2021	12386
2022	3428
2023	16657
2024	3930
2025	4358
2026	5298
2027	-1
2028	14661
2029	3508
2030	3023
2031	6628
2032	4971
2033	1409
2034	1409
2035	4931
2036	4799
2037	14533
2038	1003
2039	4854
2040	-1
2041	2983
2042	5805
2043	14704
2044	115
2045	12578
2046	1028
2047	6324
2048	200
2049	8614
2050	755
2051	14269
2052	6256
2053	12648
2054	6444
2055	-1
2056	1788
2057	14269
2058	15443
2059	966
2060	7960
2061	2326
2062	14062
2063	4945
2064	1213
2065	176
2066	-1
2067	-1
2068	8818
2069	2923
2070	15598
2071	4156
2072	6377
2073	2734
2074	2086
2075	3042
2076	4623
2077	-1
2078	1956
2079	2637
2080	13838
2081	4301
2082	646
2083	-1
2084	-1
2085	8285
2086	969
2087	11877
2088	7202
2089	261
2090	1946
2091	1478
2092	-1
2093	4603
2094	200
2095	1525
2096	6434
2097	260
2098	487
2099	9925
2100	-1
2101	1249
2102	4356
2103	-1
2104	7738
2105	705
2106	-1
2107	548
2108	4169
2109	7419
2110	6807
2111	12340
2112	8774
2113	3482
2114	5020
2115	-1
2116	2004
2117	-1
2118	-1
2119	9559
2120	872
2121	-1
2122	1138
2123	7202
2124	11518
2125	18140
2126	4242
2127	8169
2128	523
2129	4892
2130	4720
2131	408
2132	7812
2133	10960
2134	3060
2135	857
2136	3014
2137	-1
2138	7880
2139	194
2140	1789
2141	11763
2142	4790
2143	1976
2144	4457
2145	9606
2146	-1
2147	3808
2148	17148
2149	1275
2150	1281
2151	7737
2152	1865
2153	17319
2154	6437
2155	6508
2156	-1
2157	1699
2158	3428
2159	6508
2160	13110
2161	12648
2162	689
2163	1352
2164	2372
2165	3708
2166	580
2167	-1
2168	3060
2169	3730
2170	8531
2171	6800
2172	726
2173	10578
2174	4755
2175	2714
2176	-1
2177	899
2178	6887
2179	-1
2180	10259
2181	10561
2182	9824
2183	5564
2184	2223
2185	-1
2186	8275
2187	1386
2188	2926
2189	1293
2190	144
2191	7233
2192	2441
2193	8107
2194	11074
2195	4932
2196	-1
2197	4456
2198	13573
2199	118
2200	-1
2201	1955
2202	11604
2203	2308
2204	7484
2205	-1
2206	4634
2207	2473
2208	14697
2209	16916
2210	8818
2211	5660
2212	419
2213	10565
2214	3191
2215	4882
2216	2862
2217	1193
2218	1500
2219	4745
2220	-1
2221	6138
2222	4957
2223	8530
2224	3942
2225	13359
2226	6514
2227	6324
2228	4555
2229	1470
2230	9026
2231	1671
2232	17120
2233	964
2234	13464
2235	1865
2236	1607
2237	5688
2238	3533
2239	-1
2240	3666
2241	5878
2242	10620
2243	13110
2244	1228
2245	10369
2246	4579
2247	4961
2248	14855
2249	788
2250	9085
2251	1946
2252	7905
2253	-1
2254	13790
2255	1790
2256	6260
2257	2723
2258	11315
2259	8551
2260	584
2261	750
2262	6138
2263	-1
2264	7419
2265	1970
2266	6085
2267	586
2268	3675
2269	17571
2270	7605
2271	9640
2272	12634
2273	13101
2274	2380
2275	7239
2276	3751
2277	15566
2278	725
2279	9894
2280	2681
2281	-1
2282	10509
2283	6508
2284	10724
2285	1138
2286	2465
2287	600
2288	8061
2289	6194
2290	5501
2291	6084
2292	6301
2293	3700
2294	2198
2295	4217
2296	16483
2297	2644
2298	8983
2299	9906
2300	366
2301	6400
2302	1865
2303	4424
2304	9781
2305	1946
2306	5976
2307	722
2308	3930
2309	3708
2310	8962
2311	8840
2312	6535
